Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3677232,SA_0000001445,COUNTRY,GRD,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,0.4,0.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7042982,SA_0000001445,COUNTRY,RUS,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,4,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6796872,SA_0000001445,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2004,,,,,,,7.4,7.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2156893,SA_0000001445,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,5.73,5.73,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7112971,SA_0000001445,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,7,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6493108,SA_0000001445,COUNTRY,MDG,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,17,17.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1538412,SA_0000001445,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,0.4,0.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
59744,SA_0000001445,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,3.3,3.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5919603,SA_0000001445,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,3.6,3.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8554007,SA_0000001445,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,7.1,7.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5956742,SA_0000001445,COUNTRY,ISL,YEAR,EUR,Europe,,,2002,,,,,,,2.96,2.96,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9717709,SA_0000001445,COUNTRY,FIN,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.9,2.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8104500,SA_0000001445,COUNTRY,MEX,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,8.0,8.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2666111,SA_0000001445,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2004,,,,,,,1.9,1.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4342368,SA_0000001445,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,5.0,5.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10085398,SA_0000001445,COUNTRY,LBR,YEAR,AFR,Africa,,,2002,,,,,,,13.54,13.54,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8497197,SA_0000001445,COUNTRY,URY,YEAR,AMR,Americas,,,2002,,,,,,,1.78,1.78,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3418373,SA_0000001445,COUNTRY,RUS,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,3.0,3.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9032946,SA_0000001445,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,2.4,2.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
542367,SA_0000001445,COUNTRY,PRY,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,3.4,3.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6670165,SA_0000001445,COUNTRY,KHM,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,10,10.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5515686,SA_0000001445,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,26.8,26.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5944110,SA_0000001445,COUNTRY,SVK,YEAR,EUR,Europe,,,2002,,,,,,,5.24,5.24,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
631222,SA_0000001445,COUNTRY,IRL,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,3.5,3.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
813261,SA_0000001445,COUNTRY,KIR,YEAR,WPR,Western Pacific,,,2002,,,,,,,5.71,5.71,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2855674,SA_0000001445,COUNTRY,GBR,YEAR,EUR,Europe,,,2002,,,,,,,2.57,2.57,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1312104,SA_0000001445,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,32.7,32.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5812844,SA_0000001445,COUNTRY,NRU,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,8.7,8.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7643978,SA_0000001445,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,4.8,4.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
15385,SA_0000001445,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,12.1,12.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
174252,SA_0000001445,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,6.5,6.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9635800,SA_0000001445,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,4.5,4.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4171629,SA_0000001445,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,55.5,55.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8805554,SA_0000001445,COUNTRY,SMR,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,4.9,4.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
671601,SA_0000001445,COUNTRY,RUS,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,5.5,5.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8560482,SA_0000001445,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,20.2,20.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5623051,SA_0000001445,COUNTRY,MEX,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,7.6,7.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7340426,SA_0000001445,COUNTRY,MEX,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,7.8,7.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7763949,SA_0000001445,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,4.6,4.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3988161,SA_0000001445,COUNTRY,CYP,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,6.6,6.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8148832,SA_0000001445,COUNTRY,LCA,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,5.1,5.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1129956,SA_0000001445,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,55.3,55.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4639753,SA_0000001445,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,14.2,14.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3715685,SA_0000001445,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,4.4,4.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5478096,SA_0000001445,COUNTRY,LCA,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,2.2,2.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3880457,SA_0000001445,COUNTRY,JAM,YEAR,AMR,Americas,,,2002,,,,,,,5.10,5.1,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9553256,SA_0000001445,COUNTRY,NOR,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,1.7,1.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4627146,SA_0000001445,COUNTRY,MDA,YEAR,EUR,Europe,,,2002,,,,,,,5.96,5.96,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3570177,SA_0000001445,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,6.4,6.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5635868,SA_0000001445,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,1.0,1.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4260250,SA_0000001445,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,31.1,31.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5553726,SA_0000001445,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2004,,,,,,,1.7,1.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5125156,SA_0000001445,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,6.9,6.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
939985,SA_0000001445,COUNTRY,BGR,YEAR,EUR,Europe,,,2002,,,,,,,6.06,6.06,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4790787,SA_0000001445,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,1.9,1.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2552357,SA_0000001445,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,10.6,10.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9996869,SA_0000001445,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,2.01,2.01,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3057907,SA_0000001445,COUNTRY,NRU,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,4.5,4.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
263310,SA_0000001445,COUNTRY,HRV,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,8.9,8.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1205374,SA_0000001445,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,6.7,6.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8428046,SA_0000001445,COUNTRY,TUV,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,19.6,19.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6967440,SA_0000001445,COUNTRY,COK,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,8.5,8.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4114851,SA_0000001445,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,4.0,4.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10092122,SA_0000001445,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,4.6,4.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7056147,SA_0000001445,COUNTRY,BRA,YEAR,AMR,Americas,,,2002,,,,,,,6.12,6.12,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1898511,SA_0000001445,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,32.7,32.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7802098,SA_0000001445,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,2.27,2.27,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
857965,SA_0000001445,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,3.2,3.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7764205,SA_0000001445,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,5.3,5.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9787933,SA_0000001445,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,1.9,1.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4734204,SA_0000001445,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,,2002,,,,,,,11.09,11.09,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1079587,SA_0000001445,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,9.7,9.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4557597,SA_0000001445,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,12.7,12.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5598132,SA_0000001445,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,,2002,,,,,,,2.22,2.22,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4841761,SA_0000001445,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,2.7,2.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1633967,SA_0000001445,COUNTRY,NAM,YEAR,AFR,Africa,,,2002,,,,,,,5.92,5.92,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6083712,SA_0000001445,COUNTRY,BLR,YEAR,EUR,Europe,,,2002,,,,,,,2.95,2.95,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9464570,SA_0000001445,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,2.3,2.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1967854,SA_0000001445,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,24.7,24.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4184690,SA_0000001445,COUNTRY,PLW,YEAR,WPR,Western Pacific,,,2002,,,,,,,10.65,10.65,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3045612,SA_0000001445,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,1.9,1.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1917499,SA_0000001445,COUNTRY,CAF,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,42.9,42.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1936530,SA_0000001445,COUNTRY,AND,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,9.1,9.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7663489,SA_0000001445,COUNTRY,THA,YEAR,SEAR,South-East Asia,,,2002,,,,,,,29.14,29.14,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10092299,SA_0000001445,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,4.3,4.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2969527,SA_0000001445,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,20.4,20.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8761814,SA_0000001445,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,2.3,2.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7321829,SA_0000001445,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,11.4,11.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10155784,SA_0000001445,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,4.5,4.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7005582,SA_0000001445,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,3.7,3.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9591767,SA_0000001445,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,0.5,0.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9636278,SA_0000001445,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,0.3,0.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2862541,SA_0000001445,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,4.7,4.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3007610,SA_0000001445,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,3.3,3.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3557883,SA_0000001445,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,,2002,,,,,,,15.36,15.36,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7878365,SA_0000001445,COUNTRY,CIV,YEAR,AFR,Africa,,,2002,,,,,,,20.50,20.5,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
441249,SA_0000001445,COUNTRY,URY,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,0.9,0.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9490086,SA_0000001445,COUNTRY,MLI,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,54.8,54.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4184819,SA_0000001445,COUNTRY,IRL,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,4.7,4.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8307843,SA_0000001445,COUNTRY,BHS,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,4.2,4.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9141597,SA_0000001445,COUNTRY,BRB,YEAR,AMR,Americas,,,2002,,,,,,,3.71,3.71,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4507217,SA_0000001445,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,13.8,13.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9154302,SA_0000001445,COUNTRY,SUR,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,9,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3805001,SA_0000001445,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,0.5,0.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4702770,SA_0000001445,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,3.0,3.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8787266,SA_0000001445,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.2,2.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3368213,SA_0000001445,COUNTRY,GIN,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,17.2,17.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5788507,SA_0000001445,COUNTRY,STP,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,9.4,9.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2024673,SA_0000001445,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,3.0,3.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7726794,SA_0000001445,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,4.9,4.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1394486,SA_0000001445,COUNTRY,SVN,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,7.2,7.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3425219,SA_0000001445,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,4.0,4.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7574907,SA_0000001445,COUNTRY,DZA,YEAR,AFR,Africa,,,2002,,,,,,,1.06,1.06,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
